OrderLineID;OrderID;OrderDate;CustomerID;CustomerFirstName;CustomerLastName;CustomerEmail;CustomerPhone;CustomerCity;CustomerProvince;CustomerRegion;CustomerSegment;CustomerSignupDate;SalesRepID;SalesRepFirstName;SalesRepLastName;SalesRepEmail;SalesArea;ProductCode;ProductName;Category;Brand;UnitPriceEUR;Quantity;DiscountPct;WarehouseID;WarehouseName;WarehouseCity;WarehouseProvince;SalesChannel;PaymentMethod;OrderStatus;DeliveryDate;ShippingCostEUR;LineRevenueEUR
OL00003329;O0001348;2024-07-10;C01935;Andrea;Longo;andrea.longo1935@example.it;+393640948534;Torino;TO;Piemonte;Microimpresa;2025-04-20;S005;Elena;Bianchi;elena.bianchi5@example.it;Toscana;P022;Scrivania Regolabile;Arredo;FormaOffice;579.00;8;10.00;W01;Milano Nord;Milano;MI;Commerciale;PayPal;Consegnato;2024-07-12;0.00;4168.80
OL00003330;O0001349;2024-07-02;C00246;Valentina;Leone;valentina.leone246@example.it;+393907063926;Cuneo;CN;Piemonte;PMI;2022-07-23;S017;Giulia;Lombardi;giulia.lombardi17@example.it;Piemonte;P022;Scrivania Regolabile;Arredo;FormaOffice;579.00;5;20.00;W05;Torino Ovest;Torino;TO;E-commerce;Carta;Consegnato;2024-07-04;0.00;2316.00
OL00003331;O0001349;2024-07-02;C00246;Valentina;Leone;valentina.leone246@example.it;+393907063926;Cuneo;CN;Piemonte;PMI;2022-07-23;S017;Giulia;Lombardi;giulia.lombardi17@example.it;Piemonte;P010;Switch 8 Porte;Rete;NetWave;79.00;1;5.00;W05;Torino Ovest;Torino;TO;E-commerce;Carta;Consegnato;2024-07-04;7.90;82.95
OL00003332;O0001349;2024-07-02;C00246;Valentina;Leone;valentina.leone246@example.it;+393907063926;Cuneo;CN;Piemonte;PMI;2022-07-23;S017;Giulia;Lombardi;giulia.lombardi17@example.it;Piemonte;P023;Hub HDMI;Accessori;Connecta;39.00;6;0.00;W05;Torino Ovest;Torino;TO;E-commerce;Carta;Consegnato;2024-07-04;19.90;253.90
OL00003333;O0001349;2024-07-02;C00246;Valentina;Leone;valentina.leone246@example.it;+393907063926;Cuneo;CN;Piemonte;PMI;2022-07-23;S017;Giulia;Lombardi;giulia.lombardi17@example.it;Piemonte;P021;Sedia Ergonomica;Arredo;FormaOffice;349.00;8;0.00;W05;Torino Ovest;Torino;TO;E-commerce;Carta;Consegnato;2024-07-04;0.00;2792.00
OL00003334;O0001350;2025-03-07;C02081;Stefano;Rinaldi;stefano.rinaldi2081@example.it;+393885683321;Brescia;BS;Lombardia;PMI;2022-01-21;S015;Francesca;Romano;francesca.romano15@example.it;Piemonte;P021;Sedia Ergonomica;Arredo;FormaOffice;349.00;2;10.00;W01;Milano Nord;Milano;MI;E-commerce;Bonifico;Spedito;2025-03-13;0.00;628.20
OL00003335;O0001350;2025-03-07;C02081;Stefano;Rinaldi;stefano.rinaldi2081@example.it;+393885683321;Brescia;BS;Lombardia;PMI;2022-01-21;S015;Francesca;Romano;francesca.romano15@example.it;Piemonte;P026;Licenza Antivirus;Software;SoftBridge;39.00;6;0.00;W01;Milano Nord;Milano;MI;E-commerce;Bonifico;Spedito;2025-03-13;4.90;238.90
OL00003336;O0001351;2024-02-23;C01943;Laura;Leone;laura.leone1943@example.it;+393798347210;Bergamo;BG;Lombardia;PMI;2022-09-29;S024;Giorgio;Esposito;giorgio.esposito24@example.it;Emilia-Romagna;P025;Licenza Office Suite;Software;SoftBridge;149.00;1;0.00;W04;Napoli Hub;Napoli;NA;Marketplace;Carta;Reso;2024-02-28;12.90;161.90
OL00003337;O0001351;2024-02-23;C01943;Laura;Leone;laura.leone1943@example.it;+393798347210;Bergamo;BG;Lombardia;PMI;2022-09-29;S024;Giorgio;Esposito;giorgio.esposito24@example.it;Emilia-Romagna;P003;Monitor 27 QHD;Informatica;Visionix;319.00;6;5.00;W04;Napoli Hub;Napoli;NA;Marketplace;Carta;Reso;2024-02-28;7.90;1826.20
OL00003338;O0001351;2024-02-23;C01943;Laura;Leone;laura.leone1943@example.it;+393798347210;Bergamo;BG;Lombardia;PMI;2022-09-29;S024;Giorgio;Esposito;giorgio.esposito24@example.it;Emilia-Romagna;P021;Sedia Ergonomica;Arredo;FormaOffice;349.00;3;20.00;W04;Napoli Hub;Napoli;NA;Marketplace;Carta;Reso;2024-02-28;19.90;857.50
OL00003339;O0001352;2025-02-02;C00216;Laura;Moretti;laura.moretti216@example.it;+393693166415;Siena;SI;Toscana;Microimpresa;2022-12-05;S032;Martina;Costa;martina.costa32@example.it;Sicilia;P009;Router Wi-Fi 6;Rete;NetWave;159.00;5;5.00;W02;Bologna Interporto;Bologna;BO;E-commerce;PayPal;Annullato;;12.90;768.15
OL00003340;O0001352;2025-02-02;C00216;Laura;Moretti;laura.moretti216@example.it;+393693166415;Siena;SI;Toscana;Microimpresa;2022-12-05;S032;Martina;Costa;martina.costa32@example.it;Sicilia;P014;Cuffie Conference;Audio;SoundPeak;99.00;3;0.00;W02;Bologna Interporto;Bologna;BO;E-commerce;PayPal;Annullato;;0.00;297.00
OL00003341;O0001352;2025-02-02;C00216;Laura;Moretti;laura.moretti216@example.it;+393693166415;Siena;SI;Toscana;Microimpresa;2022-12-05;S032;Martina;Costa;martina.costa32@example.it;Sicilia;P018;Power Bank 20K;Mobile;Voltix;59.00;1;20.00;W02;Bologna Interporto;Bologna;BO;E-commerce;PayPal;Annullato;;12.90;60.10
OL00003342;O0001352;2025-02-02;C00216;Laura;Moretti;laura.moretti216@example.it;+393693166415;Siena;SI;Toscana;Microimpresa;2022-12-05;S032;Martina;Costa;martina.costa32@example.it;Sicilia;P019;UPS 1000VA;Energia;Voltix;189.00;6;0.00;W02;Bologna Interporto;Bologna;BO;E-commerce;PayPal;Annullato;;12.90;1146.90
OL00003343;O0001353;2025-12-05;C00941;Sara;Lombardi;sara.lombardi941@example.it;+393626169076;Messina;ME;Sicilia;PMI;2023-11-09;S010;Francesca;Longo;francesca.longo10@example.it;Lazio;P018;Power Bank 20K;Mobile;Voltix;59.00;7;5.00;W02;Bologna Interporto;Bologna;BO;E-commerce;Addebito diretto;Consegnato;2025-12-11;0.00;392.35
OL00003344;O0001353;2025-12-05;C00941;Sara;Lombardi;sara.lombardi941@example.it;+393626169076;Messina;ME;Sicilia;PMI;2023-11-09;S010;Francesca;Longo;francesca.longo10@example.it;Lazio;P024;Cavo USB-C 2m;Accessori;Connecta;19.90;6;0.00;W02;Bologna Interporto;Bologna;BO;E-commerce;Addebito diretto;Consegnato;2025-12-11;19.90;139.30
OL00003345;O0001353;2025-12-05;C00941;Sara;Lombardi;sara.lombardi941@example.it;+393626169076;Messina;ME;Sicilia;PMI;2023-11-09;S010;Francesca;Longo;francesca.longo10@example.it;Lazio;P015;Microfono USB;Audio;SoundPeak;119.00;4;20.00;W02;Bologna Interporto;Bologna;BO;E-commerce;Addebito diretto;Consegnato;2025-12-11;4.90;385.70
OL00003346;O0001354;2024-01-09;C01382;Giulia;Rossi;giulia.rossi1382@example.it;+393106425124;Bari;BA;Puglia;Microimpresa;2022-11-21;S015;Francesca;Romano;francesca.romano15@example.it;Piemonte;P014;Cuffie Conference;Audio;SoundPeak;99.00;4;0.00;W04;Napoli Hub;Napoli;NA;Commerciale;PayPal;Consegnato;2024-01-13;7.90;403.90
OL00003347;O0001354;2024-01-09;C01382;Giulia;Rossi;giulia.rossi1382@example.it;+393106425124;Bari;BA;Puglia;Microimpresa;2022-11-21;S015;Francesca;Romano;francesca.romano15@example.it;Piemonte;P026;Licenza Antivirus;Software;SoftBridge;39.00;6;15.00;W04;Napoli Hub;Napoli;NA;Commerciale;PayPal;Consegnato;2024-01-13;0.00;198.90
OL00003348;O0001354;2024-01-09;C01382;Giulia;Rossi;giulia.rossi1382@example.it;+393106425124;Bari;BA;Puglia;Microimpresa;2022-11-21;S015;Francesca;Romano;francesca.romano15@example.it;Piemonte;P022;Scrivania Regolabile;Arredo;FormaOffice;579.00;7;0.00;W04;Napoli Hub;Napoli;NA;Commerciale;PayPal;Consegnato;2024-01-13;0.00;4053.00
OL00003349;O0001354;2024-01-09;C01382;Giulia;Rossi;giulia.rossi1382@example.it;+393106425124;Bari;BA;Puglia;Microimpresa;2022-11-21;S015;Francesca;Romano;francesca.romano15@example.it;Piemonte;P019;UPS 1000VA;Energia;Voltix;189.00;7;10.00;W04;Napoli Hub;Napoli;NA;Commerciale;PayPal;Consegnato;2024-01-13;4.90;1195.60
OL00003350;O0001355;2025-08-21;C01555;Laura;Leone;laura.leone1555@example.it;+393859795227;Modena;MO;Emilia-Romagna;Professionista;2024-10-12;S016;Andrea;Costa;andrea.costa16@example.it;Veneto;P015;Microfono USB;Audio;SoundPeak;119.00;7;10.00;W02;Bologna Interporto;Bologna;BO;Marketplace;Carta;Consegnato;2025-08-24;19.90;769.60
OL00003351;O0001355;2025-08-21;C01555;Laura;Leone;laura.leone1555@example.it;+393859795227;Modena;MO;Emilia-Romagna;Professionista;2024-10-12;S016;Andrea;Costa;andrea.costa16@example.it;Veneto;P021;Sedia Ergonomica;Arredo;FormaOffice;349.00;6;5.00;W02;Bologna Interporto;Bologna;BO;Marketplace;Carta;Consegnato;2025-08-24;7.90;1997.20
OL00003352;O0001355;2025-08-21;C01555;Laura;Leone;laura.leone1555@example.it;+393859795227;Modena;MO;Emilia-Romagna;Professionista;2024-10-12;S016;Andrea;Costa;andrea.costa16@example.it;Veneto;P006;Dock USB-C;Accessori;Connecta;89.00;3;5.00;W02;Bologna Interporto;Bologna;BO;Marketplace;Carta;Consegnato;2025-08-24;19.90;273.55
OL00003353;O0001355;2025-08-21;C01555;Laura;Leone;laura.leone1555@example.it;+393859795227;Modena;MO;Emilia-Romagna;Professionista;2024-10-12;S016;Andrea;Costa;andrea.costa16@example.it;Veneto;P001;Notebook Pro 14;Informatica;NovaTech;899.00;6;5.00;W02;Bologna Interporto;Bologna;BO;Marketplace;Carta;Consegnato;2025-08-24;12.90;5137.20
OL00003354;O0001356;2025-10-31;C01128;Simone;Marino;simone.marino1128@example.it;+393627940872;Lecce;LE;Puglia;Professionista;2021-08-08;S005;Elena;Bianchi;elena.bianchi5@example.it;Toscana;P008;NAS 2-Bay;Archiviazione;DataSafe;289.00;2;10.00;W05;Torino Ovest;Torino;TO;E-commerce;Carta;Consegnato;2025-11-06;4.90;525.10
OL00003355;O0001356;2025-10-31;C01128;Simone;Marino;simone.marino1128@example.it;+393627940872;Lecce;LE;Puglia;Professionista;2021-08-08;S005;Elena;Bianchi;elena.bianchi5@example.it;Toscana;P030;Speaker Conference;Audio;SoundPeak;179.00;6;5.00;W05;Torino Ovest;Torino;TO;E-commerce;Carta;Consegnato;2025-11-06;7.90;1028.20
OL00003356;O0001356;2025-10-31;C01128;Simone;Marino;simone.marino1128@example.it;+393627940872;Lecce;LE;Puglia;Professionista;2021-08-08;S005;Elena;Bianchi;elena.bianchi5@example.it;Toscana;P011;Stampante Laser;Ufficio;Printiva;239.00;7;20.00;W05;Torino Ovest;Torino;TO;E-commerce;Carta;Consegnato;2025-11-06;4.90;1343.30
OL00003357;O0001357;2025-11-23;C01244;Martina;Ferrari;martina.ferrari1244@example.it;+393699002313;Modena;MO;Emilia-Romagna;PMI;2024-11-26;S024;Giorgio;Esposito;giorgio.esposito24@example.it;Emilia-Romagna;P028;Firewall Appliance;Rete;NetWave;1290.00;2;5.00;W05;Torino Ovest;Torino;TO;Telefono;Carta;In preparazione;;0.00;2451.00
OL00003358;O0001357;2025-11-23;C01244;Martina;Ferrari;martina.ferrari1244@example.it;+393699002313;Modena;MO;Emilia-Romagna;PMI;2024-11-26;S024;Giorgio;Esposito;giorgio.esposito24@example.it;Emilia-Romagna;P008;NAS 2-Bay;Archiviazione;DataSafe;289.00;5;15.00;W05;Torino Ovest;Torino;TO;Telefono;Carta;In preparazione;;7.90;1236.15
OL00003359;O0001358;2024-05-22;C00152;Davide;Romano;davide.romano152@example.it;+393987533297;Brescia;BS;Lombardia;Enterprise;2021-08-02;S011;Luca;Ferrari;luca.ferrari11@example.it;Toscana;P016;Tablet 11;Mobile;NovaTech;529.00;4;5.00;W02;Bologna Interporto;Bologna;BO;Commerciale;Bonifico;Consegnato;2024-05-23;7.90;2018.10
OL00003360;O0001358;2024-05-22;C00152;Davide;Romano;davide.romano152@example.it;+393987533297;Brescia;BS;Lombardia;Enterprise;2021-08-02;S011;Luca;Ferrari;luca.ferrari11@example.it;Toscana;P001;Notebook Pro 14;Informatica;NovaTech;899.00;3;0.00;W02;Bologna Interporto;Bologna;BO;Commerciale;Bonifico;Consegnato;2024-05-23;7.90;2704.90
OL00003361;O0001358;2024-05-22;C00152;Davide;Romano;davide.romano152@example.it;+393987533297;Brescia;BS;Lombardia;Enterprise;2021-08-02;S011;Luca;Ferrari;luca.ferrari11@example.it;Toscana;P015;Microfono USB;Audio;SoundPeak;119.00;2;5.00;W02;Bologna Interporto;Bologna;BO;Commerciale;Bonifico;Consegnato;2024-05-23;19.90;246.00
OL00003362;O0001358;2024-05-22;C00152;Davide;Romano;davide.romano152@example.it;+393987533297;Brescia;BS;Lombardia;Enterprise;2021-08-02;S011;Luca;Ferrari;luca.ferrari11@example.it;Toscana;P022;Scrivania Regolabile;Arredo;FormaOffice;579.00;3;5.00;W02;Bologna Interporto;Bologna;BO;Commerciale;Bonifico;Consegnato;2024-05-23;0.00;1650.15
OL00003363;O0001359;2024-11-28;C02065;Martina;Rossi;martina.rossi2065@example.it;+393438031277;Catania;CT;Sicilia;PMI;2022-04-16;S017;Giulia;Lombardi;giulia.lombardi17@example.it;Piemonte;P003;Monitor 27 QHD;Informatica;Visionix;319.00;2;0.00;W05;Torino Ovest;Torino;TO;Telefono;Bonifico;Annullato;;0.00;638.00
OL00003364;O0001359;2024-11-28;C02065;Martina;Rossi;martina.rossi2065@example.it;+393438031277;Catania;CT;Sicilia;PMI;2022-04-16;S017;Giulia;Lombardi;giulia.lombardi17@example.it;Piemonte;P006;Dock USB-C;Accessori;Connecta;89.00;1;15.00;W05;Torino Ovest;Torino;TO;Telefono;Bonifico;Annullato;;0.00;75.65
OL00003365;O0001360;2024-08-01;C02332;Alessandro;Gallo;alessandro.gallo2332@example.it;+393432717979;Genova;GE;Liguria;Enterprise;2024-05-26;S012;Martina;Santoro;martina.santoro12@example.it;Toscana;P009;Router Wi-Fi 6;Rete;NetWave;159.00;4;0.00;W04;Napoli Hub;Napoli;NA;Telefono;Bonifico;Annullato;;0.00;636.00
OL00003366;O0001360;2024-08-01;C02332;Alessandro;Gallo;alessandro.gallo2332@example.it;+393432717979;Genova;GE;Liguria;Enterprise;2024-05-26;S012;Martina;Santoro;martina.santoro12@example.it;Toscana;P023;Hub HDMI;Accessori;Connecta;39.00;4;0.00;W04;Napoli Hub;Napoli;NA;Telefono;Bonifico;Annullato;;0.00;156.00
OL00003367;O0001360;2024-08-01;C02332;Alessandro;Gallo;alessandro.gallo2332@example.it;+393432717979;Genova;GE;Liguria;Enterprise;2024-05-26;S012;Martina;Santoro;martina.santoro12@example.it;Toscana;P020;Lampada Desk LED;Arredo;FormaOffice;44.00;1;10.00;W04;Napoli Hub;Napoli;NA;Telefono;Bonifico;Annullato;;19.90;59.50
OL00003368;O0001360;2024-08-01;C02332;Alessandro;Gallo;alessandro.gallo2332@example.it;+393432717979;Genova;GE;Liguria;Enterprise;2024-05-26;S012;Martina;Santoro;martina.santoro12@example.it;Toscana;P019;UPS 1000VA;Energia;Voltix;189.00;3;10.00;W04;Napoli Hub;Napoli;NA;Telefono;Bonifico;Annullato;;7.90;518.20
OL00003369;O0001361;2024-11-07;C00397;Stefano;Romano;stefano.romano397@example.it;+393269606616;Roma;RM;Lazio;PMI;2022-09-07;S013;Ilaria;Ricci;ilaria.ricci13@example.it;Sicilia;P029;Proiettore Business;Video;Visionix;699.00;4;15.00;W02;Bologna Interporto;Bologna;BO;E-commerce;Bonifico;Consegnato;2024-11-08;0.00;2376.60
OL00003370;O0001361;2024-11-07;C00397;Stefano;Romano;stefano.romano397@example.it;+393269606616;Roma;RM;Lazio;PMI;2022-09-07;S013;Ilaria;Ricci;ilaria.ricci13@example.it;Sicilia;P004;Tastiera Meccanica;Accessori;KeyForge;109.00;2;5.00;W02;Bologna Interporto;Bologna;BO;E-commerce;Bonifico;Consegnato;2024-11-08;4.90;212.00
OL00003371;O0001362;2024-06-15;C00758;Elena;Moretti;elena.moretti758@example.it;+393016049184;Taranto;TA;Puglia;Microimpresa;2021-03-14;S007;Matteo;Bianchi;matteo.bianchi7@example.it;Sicilia;P023;Hub HDMI;Accessori;Connecta;39.00;2;10.00;W05;Torino Ovest;Torino;TO;Telefono;PayPal;In preparazione;;7.90;78.10
OL00003372;O0001363;2024-03-12;C01053;Davide;Longo;davide.longo1053@example.it;+393154325661;Milano;MI;Lombardia;PMI;2022-08-13;S033;Federico;Santoro;federico.santoro33@example.it;Veneto;P004;Tastiera Meccanica;Accessori;KeyForge;109.00;3;5.00;W02;Bologna Interporto;Bologna;BO;Marketplace;Bonifico;Consegnato;2024-03-18;19.90;330.55
OL00003373;O0001363;2024-03-12;C01053;Davide;Longo;davide.longo1053@example.it;+393154325661;Milano;MI;Lombardia;PMI;2022-08-13;S033;Federico;Santoro;federico.santoro33@example.it;Veneto;P007;SSD Esterno 1TB;Archiviazione;DataSafe;129.00;2;0.00;W02;Bologna Interporto;Bologna;BO;Marketplace;Bonifico;Consegnato;2024-03-18;0.00;258.00
OL00003374;O0001363;2024-03-12;C01053;Davide;Longo;davide.longo1053@example.it;+393154325661;Milano;MI;Lombardia;PMI;2022-08-13;S033;Federico;Santoro;federico.santoro33@example.it;Veneto;P023;Hub HDMI;Accessori;Connecta;39.00;7;5.00;W02;Bologna Interporto;Bologna;BO;Marketplace;Bonifico;Consegnato;2024-03-18;12.90;272.25
OL00003375;O0001363;2024-03-12;C01053;Davide;Longo;davide.longo1053@example.it;+393154325661;Milano;MI;Lombardia;PMI;2022-08-13;S033;Federico;Santoro;federico.santoro33@example.it;Veneto;P028;Firewall Appliance;Rete;NetWave;1290.00;5;15.00;W02;Bologna Interporto;Bologna;BO;Marketplace;Bonifico;Consegnato;2024-03-18;0.00;5482.50
OL00003376;O0001364;2025-06-11;C01159;Federico;Rinaldi;federico.rinaldi1159@example.it;+393915086839;Palermo;PA;Sicilia;Enterprise;2021-05-18;S029;Matteo;Bianchi;matteo.bianchi29@example.it;Piemonte;P023;Hub HDMI;Accessori;Connecta;39.00;3;20.00;W04;Napoli Hub;Napoli;NA;Marketplace;Addebito diretto;In preparazione;;7.90;101.50
OL00003377;O0001364;2025-06-11;C01159;Federico;Rinaldi;federico.rinaldi1159@example.it;+393915086839;Palermo;PA;Sicilia;Enterprise;2021-05-18;S029;Matteo;Bianchi;matteo.bianchi29@example.it;Piemonte;P004;Tastiera Meccanica;Accessori;KeyForge;109.00;3;10.00;W04;Napoli Hub;Napoli;NA;Marketplace;Addebito diretto;In preparazione;;12.90;307.20
OL00003378;O0001364;2025-06-11;C01159;Federico;Rinaldi;federico.rinaldi1159@example.it;+393915086839;Palermo;PA;Sicilia;Enterprise;2021-05-18;S029;Matteo;Bianchi;matteo.bianchi29@example.it;Piemonte;P015;Microfono USB;Audio;SoundPeak;119.00;4;0.00;W04;Napoli Hub;Napoli;NA;Marketplace;Addebito diretto;In preparazione;;0.00;476.00
OL00003379;O0001365;2024-03-07;C02327;Matteo;Moretti;matteo.moretti2327@example.it;+393720203971;Bergamo;BG;Lombardia;PMI;2021-07-11;S034;Stefano;Leone;stefano.leone34@example.it;Puglia;P016;Tablet 11;Mobile;NovaTech;529.00;7;10.00;W01;Milano Nord;Milano;MI;E-commerce;PayPal;Consegnato;2024-03-09;0.00;3332.70
OL00003380;O0001365;2024-03-07;C02327;Matteo;Moretti;matteo.moretti2327@example.it;+393720203971;Bergamo;BG;Lombardia;PMI;2021-07-11;S034;Stefano;Leone;stefano.leone34@example.it;Puglia;P003;Monitor 27 QHD;Informatica;Visionix;319.00;3;0.00;W01;Milano Nord;Milano;MI;E-commerce;PayPal;Consegnato;2024-03-09;0.00;957.00
OL00003381;O0001365;2024-03-07;C02327;Matteo;Moretti;matteo.moretti2327@example.it;+393720203971;Bergamo;BG;Lombardia;PMI;2021-07-11;S034;Stefano;Leone;stefano.leone34@example.it;Puglia;P005;Mouse Wireless;Accessori;KeyForge;49.90;3;0.00;W01;Milano Nord;Milano;MI;E-commerce;PayPal;Consegnato;2024-03-09;4.90;154.60
OL00003382;O0001366;2024-10-27;C00300;Francesca;Barbieri;francesca.barbieri300@example.it;+393827341631;Firenze;FI;Toscana;Professionista;2021-02-22;S008;Davide;Costa;davide.costa8@example.it;Liguria;P006;Dock USB-C;Accessori;Connecta;89.00;1;0.00;W01;Milano Nord;Milano;MI;E-commerce;Addebito diretto;Reso;2024-11-03;19.90;108.90
OL00003383;O0001366;2024-10-27;C00300;Francesca;Barbieri;francesca.barbieri300@example.it;+393827341631;Firenze;FI;Toscana;Professionista;2021-02-22;S008;Davide;Costa;davide.costa8@example.it;Liguria;P025;Licenza Office Suite;Software;SoftBridge;149.00;6;5.00;W01;Milano Nord;Milano;MI;E-commerce;Addebito diretto;Reso;2024-11-03;7.90;857.20
OL00003384;O0001366;2024-10-27;C00300;Francesca;Barbieri;francesca.barbieri300@example.it;+393827341631;Firenze;FI;Toscana;Professionista;2021-02-22;S008;Davide;Costa;davide.costa8@example.it;Liguria;P022;Scrivania Regolabile;Arredo;FormaOffice;579.00;5;10.00;W01;Milano Nord;Milano;MI;E-commerce;Addebito diretto;Reso;2024-11-03;0.00;2605.50
OL00003385;O0001367;2025-10-22;C01989;Stefano;Moretti;stefano.moretti1989@example.it;+393130337258;Venezia;VE;Veneto;PMI;2022-12-26;S004;Laura;Rossi;laura.rossi4@example.it;Lazio;P009;Router Wi-Fi 6;Rete;NetWave;159.00;2;15.00;W04;Napoli Hub;Napoli;NA;Commerciale;Addebito diretto;In preparazione;;0.00;270.30
OL00003386;O0001368;2025-06-25;C00155;Chiara;Ferrari;chiara.ferrari155@example.it;+393739338760;Bologna;BO;Emilia-Romagna;PMI;2022-08-17;S003;Laura;Romano;laura.romano3@example.it;Toscana;P014;Cuffie Conference;Audio;SoundPeak;99.00;8;0.00;W03;Roma Est;Roma;RM;Telefono;Addebito diretto;Reso;2025-06-30;12.90;804.90
OL00003387;O0001368;2025-06-25;C00155;Chiara;Ferrari;chiara.ferrari155@example.it;+393739338760;Bologna;BO;Emilia-Romagna;PMI;2022-08-17;S003;Laura;Romano;laura.romano3@example.it;Toscana;P013;Webcam Full HD;Video;Visionix;69.00;1;0.00;W03;Roma Est;Roma;RM;Telefono;Addebito diretto;Reso;2025-06-30;12.90;81.90
OL00003388;O0001368;2025-06-25;C00155;Chiara;Ferrari;chiara.ferrari155@example.it;+393739338760;Bologna;BO;Emilia-Romagna;PMI;2022-08-17;S003;Laura;Romano;laura.romano3@example.it;Toscana;P021;Sedia Ergonomica;Arredo;FormaOffice;349.00;4;20.00;W03;Roma Est;Roma;RM;Telefono;Addebito diretto;Reso;2025-06-30;0.00;1116.80
OL00003389;O0001368;2025-06-25;C00155;Chiara;Ferrari;chiara.ferrari155@example.it;+393739338760;Bologna;BO;Emilia-Romagna;PMI;2022-08-17;S003;Laura;Romano;laura.romano3@example.it;Toscana;P024;Cavo USB-C 2m;Accessori;Connecta;19.90;1;20.00;W03;Roma Est;Roma;RM;Telefono;Addebito diretto;Reso;2025-06-30;0.00;15.92
OL00003390;O0001369;2025-10-02;C01649;Chiara;Fontana;chiara.fontana1649@example.it;+393018247882;Catania;CT;Sicilia;Microimpresa;2023-02-25;S034;Stefano;Leone;stefano.leone34@example.it;Puglia;P020;Lampada Desk LED;Arredo;FormaOffice;44.00;6;0.00;W02;Bologna Interporto;Bologna;BO;Telefono;Carta;Consegnato;2025-10-09;4.90;268.90
OL00003391;O0001369;2025-10-02;C01649;Chiara;Fontana;chiara.fontana1649@example.it;+393018247882;Catania;CT;Sicilia;Microimpresa;2023-02-25;S034;Stefano;Leone;stefano.leone34@example.it;Puglia;P003;Monitor 27 QHD;Informatica;Visionix;319.00;6;0.00;W02;Bologna Interporto;Bologna;BO;Telefono;Carta;Consegnato;2025-10-09;7.90;1921.90
OL00003392;O0001369;2025-10-02;C01649;Chiara;Fontana;chiara.fontana1649@example.it;+393018247882;Catania;CT;Sicilia;Microimpresa;2023-02-25;S034;Stefano;Leone;stefano.leone34@example.it;Puglia;P010;Switch 8 Porte;Rete;NetWave;79.00;4;0.00;W02;Bologna Interporto;Bologna;BO;Telefono;Carta;Consegnato;2025-10-09;0.00;316.00
OL00003393;O0001370;2024-01-07;C01769;Martina;Marino;martina.marino1769@example.it;+393571353670;Siena;SI;Toscana;Microimpresa;2023-10-29;S020;Federico;Costa;federico.costa20@example.it;Puglia;P020;Lampada Desk LED;Arredo;FormaOffice;44.00;5;15.00;W04;Napoli Hub;Napoli;NA;E-commerce;Carta;Consegnato;2024-01-10;19.90;206.90
OL00003394;O0001370;2024-01-07;C01769;Martina;Marino;martina.marino1769@example.it;+393571353670;Siena;SI;Toscana;Microimpresa;2023-10-29;S020;Federico;Costa;federico.costa20@example.it;Puglia;P024;Cavo USB-C 2m;Accessori;Connecta;19.90;1;0.00;W04;Napoli Hub;Napoli;NA;E-commerce;Carta;Consegnato;2024-01-10;0.00;19.90
OL00003395;O0001371;2024-05-03;C00449;Alessandro;Bianchi;alessandro.bianchi449@example.it;+393246795584;Padova;PD;Veneto;PMI;2024-10-28;S019;Elena;Leone;elena.leone19@example.it;Campania;P003;Monitor 27 QHD;Informatica;Visionix;319.00;8;0.00;W04;Napoli Hub;Napoli;NA;Telefono;Carta;Consegnato;2024-05-08;0.00;2552.00
OL00003396;O0001372;2024-11-10;C02164;Giorgio;Caruso;giorgio.caruso2164@example.it;+393098330578;Torino;TO;Piemonte;Microimpresa;2023-02-01;S024;Giorgio;Esposito;giorgio.esposito24@example.it;Emilia-Romagna;P019;UPS 1000VA;Energia;Voltix;189.00;6;10.00;W02;Bologna Interporto;Bologna;BO;Commerciale;Bonifico;Consegnato;2024-11-11;0.00;1020.60
